pos_error,yaw_error
0.253347,0.023953
0.253357,0.023953
0.253366,0.023953
0.253376,0.023953
0.253386,0.023953
0.253396,0.023953
0.253407,0.023953
0.253417,0.023953
0.253427,0.023953
0.253438,0.023953
0.253448,0.023953
0.253459,0.023953
0.25347,0.023953
0.253481,0.023953
0.253492,0.023953
0.253504,0.023953
0.253515,0.023953
0.253527,0.023953
0.253538,0.023953
0.25355,0.023953
0.253562,0.023953
0.253574,0.023953
0.253586,0.023953
0.253598,0.023953
0.253611,0.023953
0.253623,0.023953
0.253636,0.023953
0.253648,0.023953
0.253661,0.023953
0.253674,0.023953
0.253687,0.023953
0.2537,0.023953
0.253714,0.023953
0.253727,0.023953
0.253741,0.023953
0.253754,0.023953
0.253768,0.023953
0.253782,0.023953
0.253796,0.023953
0.25381,0.023953
0.253824,0.023953
0.253839,0.023953
0.253853,0.023953
0.253868,0.023953
0.253883,0.023953
0.253898,0.023953
0.253913,0.023953
0.253928,0.023953
0.253943,0.023953
0.253964,0.0239533
0.254006,0.0239548
0.254063,0.0239563
0.254127,0.0239577
0.254196,0.0239588
0.254268,0.0239596
0.25434,0.0239603
0.254413,0.0239608
0.254487,0.0239612
0.25456,0.0239615
0.254633,0.0239618
0.254706,0.023962
0.254779,0.0239622
0.254851,0.0239624
0.254923,0.0239626
0.254995,0.0239628
0.255066,0.0239629
0.255137,0.0239631
0.255208,0.0239632
0.255278,0.0239634
0.255348,0.0239636
0.255418,0.0239637
0.255487,0.0239639
0.255556,0.023964
0.255624,0.0239642
0.255692,0.0239644
0.25576,0.0239645
0.255827,0.0239647
0.255894,0.0239648
0.25596,0.023965
0.256026,0.0239652
0.256092,0.0239653
0.256157,0.0239655
0.256222,0.0239656
0.256286,0.0239658
0.25635,0.023966
0.256413,0.0239661
0.256476,0.0239663
0.256539,0.0239665
0.256601,0.0239666
0.256663,0.0239668
0.256724,0.023967
0.256785,0.0239671
0.256846,0.0239675
0.25686,0.0239517
0.256859,0.0239517
0.256859,0.0239517
0.256859,0.0239517
0.256859,0.0239517
0.256859,0.0239517
0.256859,0.0239514
0.256853,0.0239192
0.256848,0.0238565
0.256846,0.0237769
0.256847,0.0236864
0.25685,0.023592
0.256853,0.0234951
0.256858,0.0233967
0.256864,0.023297
0.25687,0.0231967
0.256877,0.023096
0.256884,0.0229955
0.25689,0.022894
0.2569,0.0227901
0.256912,0.0226852
0.256925,0.0225803
0.256938,0.0224757
0.256953,0.0223715
0.256969,0.0222677
0.256986,0.0221642
0.257003,0.0220609
0.257022,0.0219578
0.257042,0.0218548
0.257063,0.0217519
0.25708,0.0216282
0.2571,0.0215097
0.257126,0.0214088
0.257141,0.0212408
0.257156,0.0210617
0.257172,0.0208741
0.257188,0.020683
0.257203,0.0204839
0.257247,0.0204272
0.257314,0.0204843
0.257404,0.0206404
0.257509,0.020868
0.257627,0.021144
0.257752,0.0214412
0.257884,0.0217603
0.258023,0.0221006
0.258166,0.0224604
0.258315,0.0228473
0.258468,0.0232821
0.258621,0.0237561
0.258777,0.0242668
0.258932,0.0247923
0.259046,0.0251115
0.259091,0.0250852
0.259063,0.0246883
0.258981,0.0240614
0.258898,0.023406
0.258826,0.022814
0.258776,0.0223471
0.258757,0.0220126
0.258743,0.0217232
0.258731,0.0214421
0.258716,0.0211418
0.258694,0.0208028
0.258664,0.0204144
0.258623,0.019974
0.258574,0.0194876
0.258519,0.0189662
0.258463,0.0184381
0.25841,0.0179237
0.258361,0.0174312
0.258319,0.0169512
0.258287,0.0164861
0.258267,0.0160402
0.258258,0.0156137
0.25826,0.0152051
0.258273,0.0148129
0.258296,0.0144378
0.258326,0.0140781
0.258363,0.0137307
0.258406,0.0133939
0.258455,0.0130672
0.258508,0.0127515
0.258567,0.0124482
0.25863,0.0121594
0.258698,0.0118873
0.258771,0.0116342
0.258849,0.0114029
0.258931,0.011194
0.259016,0.0109943
0.259101,0.0107913
0.259182,0.0105761
0.259259,0.0103419
0.259329,0.0100843
0.259392,0.00979966
0.259447,0.00948519
0.259492,0.0091383
0.259529,0.00876162
0.259556,0.00836944
0.259574,0.00797726
0.259583,0.00759472
0.259589,0.00722178
0.259591,0.00687483
0.259588,0.00655553
0.259586,0.00625698
0.259585,0.00597868
0.259587,0.00573138
0.259595,0.00552032
0.259606,0.00534652
0.259621,0.00520384
0.259639,0.00508634
0.259658,0.0049839
0.259678,0.00488589
0.259698,0.00478806
0.259715,0.00466608
0.259726,0.00450122
0.259731,0.00427576
0.25973,0.00397234
0.25972,0.00358547
0.259704,0.00312102
0.259682,0.0025935
0.259657,0.00202325
0.259631,0.00143131
0.259605,0.000836439
0.25958,0.000252949
0.259558,0.000310353
0.259539,0.00085022
0.259521,0.00136826
0.259506,0.00186968
0.259492,0.00236173
0.259479,0.00285205
0.259465,0.00334792
0.259452,0.0038553
0.259438,0.00437828
0.259425,0.00492145
0.259416,0.00534853
0.259424,0.00541487
0.259448,0.00509326
0.259483,0.00454067
0.259518,0.00395153
0.25955,0.00334642
0.259581,0.00273638
0.259609,0.00212781
0.259635,0.00152463
0.259659,0.00092488
0.259681,0.000329094
0.2597,0.000258505
0.259718,0.000836581
0.259734,0.00139693
0.259748,0.00194014
0.25976,0.00246832
0.25977,0.00298248
0.259779,0.00348307
0.259787,0.00397173
0.259794,0.00445463
0.2598,0.00489998
0.259806,0.00530891
0.259809,0.00568628
0.259807,0.00601708
0.259807,0.0062576
0.259808,0.00641304
0.259809,0.00654768
0.25981,0.00666943
0.25981,0.00678413
0.25981,0.0068949
0.25981,0.00700337
0.25981,0.00711045
0.25981,0.00721663
0.25981,0.00732222
0.25981,0.0074274
0.25981,0.00753227
0.25981,0.00763692
0.259809,0.0077414
0.259809,0.00784574
0.259809,0.00794858
0.259807,0.00804817
0.259809,0.0081147
0.259808,0.00808974
0.259807,0.00804981
0.259807,0.00801745
0.259804,0.00799994
0.259804,0.00805492
0.259801,0.00813076
0.259798,0.00819301
0.259794,0.00822833
0.259788,0.00824868
0.259781,0.00826085
0.259772,0.00826842
0.259762,0.00827327
0.25975,0.00827647
0.259738,0.0082786
0.259723,0.00828004
0.259707,0.008281
0.25969,0.00828164
0.259671,0.00828203
0.259651,0.00828227
0.25963,0.00828238
0.259607,0.0082824
0.259582,0.00828236
0.259557,0.00828228
0.259529,0.00828216
0.259501,0.00828202
0.259471,0.00828185
0.259439,0.00828168
0.259406,0.00828149
0.259372,0.0082813
0.259336,0.0082811
0.259299,0.0082809
0.259261,0.0082807
0.259221,0.0082805
0.259179,0.00828029
0.259136,0.00828008
0.259092,0.00827988
0.259046,0.00827967
0.258999,0.00827946
0.258951,0.00827925
0.258901,0.00827905
0.25885,0.00827884
0.258797,0.00827863
0.258743,0.00827842
0.258687,0.00827858
0.258629,0.00827978
0.258571,0.00828114
0.258511,0.00828227
0.258452,0.00828315
0.258392,0.00828378
0.258332,0.00828422
0.258272,0.00828451
0.258211,0.0082847
0.258151,0.00828482
0.258091,0.00828489
0.258031,0.00828492
0.257971,0.00828493
0.25791,0.00828492
0.25785,0.0082849
0.25779,0.00828487
0.25773,0.00828484
0.25767,0.00828481
0.257609,0.00828477
0.257549,0.00828473
0.257489,0.00828469
0.257429,0.00828465
0.257368,0.00828461
0.257308,0.00828457
0.257248,0.00828452
0.257188,0.00828448
0.257128,0.00828444
0.257067,0.0082844
0.257007,0.00828437
0.256947,0.00828433
0.256887,0.00828429
0.256826,0.00828425
0.256766,0.00828421
0.256706,0.00828418
0.256646,0.00828414
0.256585,0.00828411
0.256525,0.00828407
0.256465,0.00828404
0.256405,0.008284
0.256344,0.00828397
0.256284,0.00828394
0.256224,0.00828391
0.256164,0.00828388
0.256103,0.00828384
0.256043,0.00828381
0.255983,0.00828378
0.255923,0.00828375
0.255862,0.00828372
0.255802,0.00828369
0.255742,0.00828365
0.255682,0.00828364
0.255621,0.00828361
0.255561,0.00828358
0.255501,0.00828355
0.255441,0.00828353
0.25538,0.0082835
0.25532,0.00828347
0.25526,0.00828345
0.2552,0.00828342
0.255139,0.0082834
0.255079,0.00828337
0.255019,0.00828335
0.254959,0.00828332
0.254898,0.0082833
0.254838,0.00828327
0.254778,0.00828325
0.254718,0.00828323
0.254657,0.00828321
0.254597,0.00828318
0.254537,0.00828316
0.254477,0.00828314
0.254416,0.00828312
0.254356,0.00828309
0.254296,0.00828307
0.254236,0.00828305
0.254175,0.00828303
0.254115,0.00828301
0.254055,0.00828299
0.253995,0.00828297
0.253934,0.00828295
0.253874,0.00828293
0.253814,0.00828291
0.253754,0.00828289
0.253693,0.00828287
0.253633,0.00828285
0.253573,0.00828283
0.253513,0.00828281
0.253452,0.0082828
0.253392,0.00828276
0.253332,0.00828275
0.253272,0.00828274
0.253211,0.00828272
0.253151,0.0082827
0.253091,0.00828268
0.253031,0.00828266
0.25297,0.00828265
0.25291,0.00828263
0.25285,0.00828261
0.25279,0.0082826
0.252729,0.00828258
0.252669,0.00828256
0.252609,0.00828254
0.252548,0.00828253
0.252488,0.00828251
0.252428,0.0082825
0.252368,0.00828248
0.252307,0.00828246
0.252247,0.00828245
0.252187,0.00828243
0.252127,0.00828241
0.252066,0.0082824
0.252006,0.00828238
0.251946,0.00828237
0.251886,0.00828235
0.251825,0.00828234
0.251765,0.00828232
0.251705,0.00828231
0.251645,0.00828229
0.251584,0.00828228
0.251524,0.00828226
0.251464,0.00828225
0.251404,0.00828223
0.251343,0.00828222
0.251283,0.0082822
0.251223,0.00828219
0.251163,0.00828217
0.251102,0.00828216
0.251042,0.00828214
0.250982,0.00828213
0.250921,0.00828211
0.250861,0.0082821
0.250801,0.00828208
0.250741,0.00828207
0.25068,0.00828205
0.25062,0.00828203
0.25056,0.00828204
0.2505,0.00828202
0.250439,0.008282
0.250379,0.00828199
0.250319,0.00828198
0.250259,0.00828196
0.250198,0.00828195
0.250138,0.00828194
0.250078,0.00828192
0.250018,0.00828191
0.249957,0.0082819
0.249897,0.00828188
0.249837,0.00828187
0.249777,0.00828186
0.249716,0.00828184
0.249656,0.00828183
0.249596,0.00828181
0.249535,0.0082818
0.249475,0.00828179
0.249415,0.00828178
0.249355,0.00828176
0.249294,0.00828175
0.249234,0.00828174
0.249174,0.00828172
0.249114,0.00828171
0.249053,0.0082817
0.248993,0.00828169
0.248933,0.00828167
0.248873,0.00828166
0.248812,0.00828165
0.248752,0.00828163
0.248692,0.00828162
0.248632,0.00828161
0.248571,0.0082816
0.248511,0.00828158
0.248451,0.00828157
0.248391,0.00828156
0.24833,0.00828155
0.24827,0.00828152
0.24821,0.00828152
0.248149,0.00828151
0.248089,0.00828149
0.248029,0.00828148
0.247969,0.00828147
0.247908,0.00828146
0.247848,0.00828144
0.247788,0.00828143
0.247728,0.00828142
0.247667,0.00828141
0.247607,0.0082814
0.247547,0.00828138
0.247487,0.00828137
0.247426,0.00828136
0.247366,0.00828135
0.247306,0.00828133
0.247246,0.00828132
0.247185,0.00828131
0.247125,0.0082813
0.247065,0.00828129
0.247005,0.00828127
0.246944,0.00828126
0.246884,0.00828125
0.246824,0.00828124
0.246763,0.00828123
0.246703,0.00828121
0.246643,0.0082812
0.246583,0.00828119
0.246522,0.00828118
0.246462,0.00828116
0.246402,0.00828115
0.246342,0.00828114
0.246281,0.00828113
0.246221,0.00828112
0.246161,0.0082811
0.246101,0.00828109
0.24604,0.00828108
0.24598,0.00828107
0.24592,0.00828105
0.24586,0.00828104
0.245799,0.00828103
0.245739,0.00828102
0.245679,0.00828101
0.245619,0.00828099
0.245558,0.00828098
0.245498,0.00828095
0.245438,0.00828097
0.245378,0.00828095
0.245317,0.00828094
0.245257,0.00828093
0.245197,0.00828091
0.245136,0.0082809
0.245076,0.00828089
0.245016,0.00828088
0.244956,0.00828087
0.244895,0.00828085
0.244835,0.00828084
0.244775,0.00828083
0.244715,0.00828082
0.244654,0.00828081
0.244594,0.00828079
0.244534,0.00828078
0.244474,0.00828077
0.244413,0.00828076
0.244353,0.00828075
0.244293,0.00828074
0.244233,0.00828072
0.244172,0.00828071
0.244112,0.0082807
0.244052,0.00828069
0.243992,0.00828068
0.243931,0.00828066
0.243871,0.00828065
0.243811,0.00828064
0.243751,0.00828063
0.24369,0.00828062
0.24363,0.00828061
0.24357,0.00828059
0.24351,0.00828058
0.243449,0.00828057
0.243389,0.00828056
0.243329,0.00828055
0.243268,0.00828054
0.243208,0.00828053
0.243148,0.00828049
0.243088,0.0082805
0.243027,0.00828049
0.242967,0.00828047
0.242907,0.00828046
0.242847,0.00828045
0.242786,0.00828044
0.242726,0.00828043
0.242666,0.00828042
0.242606,0.0082804
0.242545,0.00828039
0.242485,0.00828038
0.242425,0.00828037
0.242365,0.00828036
0.242304,0.00828035
0.242244,0.00828033
0.242184,0.00828032
0.242124,0.00828031
0.242063,0.0082803
0.242003,0.00828029
0.241943,0.00828028
0.241883,0.00828026
0.241822,0.00828025
0.241762,0.00828024
0.241702,0.00828023
0.241642,0.00828022
0.241581,0.0082802
0.241521,0.00828019
0.241461,0.00828018
0.241401,0.00828017
0.24134,0.00828016
0.24128,0.00828015
0.24122,0.00828013
0.24116,0.00828012
0.241099,0.00828011
0.241039,0.0082801
0.240979,0.00828009
0.240919,0.00828008
0.240858,0.00828006
0.240798,0.00828005
0.240738,0.00828004
0.240678,0.00828003
0.240617,0.00828002
0.240557,0.00828
0.240497,0.00827999
0.240436,0.00827998
0.240376,0.00827995
0.240316,0.00827996
0.240256,0.00827995
0.240195,0.00827994
0.240135,0.00827992
0.240075,0.00827991
0.240015,0.0082799
0.239954,0.00827989
0.239894,0.00827988
0.239834,0.00827987
0.239774,0.00827985
0.239713,0.00827984
0.239653,0.00827983
0.239593,0.00827982
0.239533,0.00827981
0.239472,0.0082798
0.239412,0.00827978
0.239352,0.00827977
0.239292,0.00827976
0.239231,0.00827975
0.239171,0.00827974
0.239111,0.00827973
0.239051,0.00827971
0.23899,0.0082797
0.23893,0.00827969
0.23887,0.00827968
0.23881,0.00827967
0.238749,0.00827965
0.238689,0.00827964
0.238629,0.00827963
0.238569,0.00827962
0.238508,0.00827961
0.238448,0.0082796
0.238388,0.00827959
0.238328,0.00827957
0.238267,0.00827956
0.238207,0.00827955
0.238147,0.00827954
0.238087,0.00827953
0.238026,0.00827949
0.237966,0.0082795
0.237906,0.00827949
0.237846,0.00827948
0.237785,0.00827946
0.237725,0.00827945
0.237665,0.00827944
0.237605,0.00827943
0.237544,0.00827942
0.237484,0.00827941
0.237424,0.00827939
0.237364,0.00827938
0.237303,0.00827937
0.237243,0.00827936
0.237183,0.00827935
0.237123,0.00827934
0.237062,0.00827932
0.237002,0.00827931
0.236942,0.0082793
0.236882,0.00827929
0.236821,0.00827928
0.236761,0.00827927
0.236701,0.00827925
0.236641,0.00827924
0.23658,0.00827923
0.23652,0.00827922
0.23646,0.00827921
0.2364,0.00827919
0.236339,0.00827918
0.236279,0.00827917
0.236219,0.00827916
0.236159,0.00827915
0.236098,0.00827913
0.236038,0.00827912
0.235978,0.00827911
0.235918,0.0082791
0.235857,0.00827909
0.235797,0.00827908
0.235737,0.00827906
0.235677,0.00827905
0.235616,0.00827904
0.235556,0.00827903
0.235496,0.00827902
0.235436,0.00827901
0.235375,0.00827899
0.235315,0.00827898
0.235255,0.00827895
0.235195,0.00827897
0.235134,0.00827895
0.235074,0.00827894
0.235014,0.00827892
0.234954,0.00827891
0.234893,0.0082789
0.234833,0.00827889
0.234773,0.00827888
0.234713,0.00827887
0.234652,0.00827885
0.234592,0.00827884
0.234532,0.00827883
0.234472,0.00827882
0.234411,0.00827881
0.234351,0.00827879
0.234291,0.00827878
0.234231,0.00827877
0.23417,0.00827876
0.23411,0.00827875
0.23405,0.00827874
0.23399,0.00827872
0.233929,0.00827871
0.233869,0.0082787
0.233809,0.00827869
0.233749,0.00827868
0.233688,0.00827867
0.233628,0.00827865
0.233568,0.00827864
0.233508,0.00827863
0.233447,0.00827862
0.233387,0.00827861
0.233327,0.00827859
0.233267,0.00827858
0.233206,0.00827857
0.233146,0.00827856
0.233086,0.00827855
0.233026,0.00827854
0.232965,0.00827853
0.232905,0.00827846
0.232845,0.00827849
0.232785,0.00827848
0.232724,0.00827847
0.232664,0.00827846
0.232604,0.00827845
0.232544,0.00827844
0.232483,0.00827843
0.232423,0.00827842
0.232363,0.0082784
0.232303,0.00827839
0.232242,0.00827838
0.232182,0.00827837
0.232122,0.00827836
0.232062,0.00827835
0.232002,0.00827833
0.231941,0.00827832
0.231881,0.00827831
0.231821,0.0082783
0.231761,0.00827828
0.2317,0.00827827
0.23164,0.00827826
0.23158,0.00827825
0.23152,0.00827824
0.231459,0.00827823
0.231399,0.00827821
0.231339,0.0082782
0.231279,0.00827819
0.231218,0.00827818
0.231158,0.00827817
0.231098,0.00827816
0.231038,0.00827814
0.230977,0.00827813
0.230917,0.00827812
0.230857,0.00827811
0.230797,0.00827809
0.230736,0.00827808
0.230676,0.00827807
0.230616,0.00827806
0.230556,0.00827805
0.230495,0.00827804
0.230435,0.00827802
0.230375,0.00827801
0.230315,0.008278
0.230254,0.00827799
0.230194,0.00827797
0.230134,0.00827794
0.230074,0.00827796
0.230013,0.00827794
0.229953,0.00827793
0.229893,0.00827792
0.229833,0.00827791
0.229772,0.00827789
0.229712,0.00827788
0.229652,0.00827787
0.229592,0.00827786
0.229531,0.00827785
0.229471,0.00827783
0.229411,0.00827782
0.229351,0.00827781
0.229291,0.0082778
0.22923,0.00827879
0.22917,0.00828033
0.22911,0.00828179
0.229051,0.008283
0.228994,0.00828394
0.228937,0.00828465
0.228882,0.0082852
0.228829,0.00828563
0.228777,0.00828597
0.228726,0.00828625
0.228677,0.00828649
0.228629,0.0082867
0.228583,0.00828689
0.228538,0.00828706
0.228494,0.00828723
0.228453,0.00828739
0.228412,0.00828754
0.228373,0.0082877
0.228335,0.00828785
0.228299,0.008288
0.228264,0.00828815
0.228231,0.00828829
0.228199,0.00828844
0.228169,0.00828859
0.22814,0.00828874
0.228113,0.00828889
0.228087,0.00828904
0.228062,0.00828919
0.228039,0.00828934
0.228018,0.00828949
0.227997,0.00828964
0.227979,0.00828979
0.227961,0.00828995
0.227946,0.0082901
0.227931,0.00829025
0.227918,0.00829041
0.227907,0.00829056
0.227897,0.00829071
0.227889,0.00828148
0.227882,0.00823419
0.227876,0.00816371
0.227872,0.0080805
0.227869,0.00803327
0.227869,0.00809347
0.227868,0.00815752
0.227867,0.00818302
0.227867,0.00815949
0.227866,0.00809949
0.227866,0.00802559
0.227865,0.00794036
0.227865,0.00785175
0.227866,0.00775684
0.227865,0.00765661
0.227864,0.00755468
0.227863,0.00745211
0.227863,0.00734938
0.227862,0.00724668
0.227861,0.00714408
0.22786,0.00704158
0.227859,0.00693917
0.227858,0.00683685
0.227857,0.00673461
0.227856,0.00663244
0.227854,0.00653035
0.227853,0.00642835
0.227851,0.00632647
0.227849,0.00622478
0.227847,0.00612819
0.22784,0.00605599
0.22783,0.00601329
0.227825,0.00587924
0.227819,0.00579137
0.227812,0.00570638
0.227803,0.00562761
0.227795,0.005546
0.227784,0.00551522
0.22777,0.00559208
0.227751,0.00577914
0.227728,0.00602575
0.227702,0.00630499
0.227672,0.00660222
0.22764,0.006905
0.227608,0.00721287
0.227572,0.00753721
0.227531,0.00788296
0.22749,0.00824157
0.227443,0.00864013
0.227392,0.00908553
0.227338,0.00957418
0.227282,0.0100831
0.227216,0.0105568
0.227138,0.0109334
0.227063,0.0110941
0.227002,0.0110211
0.226962,0.0107226
0.226946,0.0102336
0.226951,0.00963896
0.226965,0.00902182
0.226976,0.00842992
0.226979,0.00788604
0.226971,0.00739617
0.226949,0.00695786
0.226915,0.00656415
0.226868,0.00620647
0.226813,0.00587648
0.226752,0.00556482
0.226685,0.00526512
0.226615,0.00497336
0.226541,0.00468763
0.226464,0.00440776
0.226385,0.00413541
0.226303,0.00387277
0.226218,0.0036226
0.22613,0.00338739
0.226039,0.00316991
0.225945,0.0029727
0.225848,0.00279819
0.225747,0.00264502
0.225645,0.00249694
0.225545,0.00234271
0.225448,0.0021742
0.225357,0.00198526
0.225273,0.00177172
0.225197,0.00153006
0.225129,0.00125731
0.225072,0.000951909
0.225026,0.000616251
0.224987,0.000263709
0.224956,8.85182e-05
0.224931,0.00042925
0.224917,0.000765858
0.224907,0.00106858
0.224902,0.00134171
0.224897,0.0015793
0.224889,0.00179409
0.224878,0.00198011
0.224861,0.00213223
0.22484,0.00224975
0.224814,0.0023424
0.224785,0.00241548
0.224754,0.00247859
0.224722,0.00253912
0.224691,0.00260342
0.224665,0.00269816
0.224647,0.00283803
0.224639,0.00304036
0.224645,0.00332188
0.224666,0.00368657
0.224701,0.00412763
0.224747,0.0046298
0.224802,0.00517262
0.224861,0.0057353
0.224921,0.00629962
0.22498,0.00685194
0.225036,0.00738413
0.225088,0.00789354
0.225137,0.00838219
0.225183,0.00885551
0.225227,0.00932075
0.225272,0.00978545
0.225319,0.0102566
0.225367,0.0107399
0.22542,0.0112392
0.225467,0.0117311
0.225494,0.0120933
0.225494,0.0123095
0.225468,0.0123851
0.225402,0.0124461
0.225351,0.0122735
0.225278,0.0121261
0.225203,0.0119742
0.225131,0.0118408
0.225064,0.0117309
0.225021,0.0117207
0.225026,0.0119906
0.22509,0.0125583
0.225208,0.0133856
0.225348,0.0143035
0.225468,0.0150732
0.225562,0.0156768
0.225609,0.0160194
0.225585,0.0159926
0.225478,0.0155461
0.225347,0.0149854
0.225212,0.0144055
0.225075,0.0138168
0.224939,0.0132277
0.224805,0.0126436
0.224674,0.0120632
0.224547,0.0114871
0.224424,0.01092
0.224305,0.0103648
0.22419,0.00982331
0.224081,0.00929655
0.223976,0.00878466
0.223874,0.00828405
0.223777,0.00779954
0.22369,0.00735844
0.223611,0.00694717
0.22354,0.00656877
0.223482,0.00624596
0.223449,0.00604376
0.223425,0.00588723
0.223405,0.00574984
0.223387,0.00562644
0.223371,0.00551091
0.223356,0.00539984
0.223343,0.00529141
0.223331,0.00518464
0.223319,0.00507894
0.223309,0.00497399
0.223299,0.00486995
0.223289,0.00476729
0.22328,0.00466488
0.223274,0.00456264
0.223269,0.00446076
0.223265,0.00435893
0.223262,0.00425702
0.22326,0.00415506
0.223259,0.00410527
0.223261,0.00411784
0.223266,0.00415008
0.223276,0.00418594
0.223297,0.00419586
0.223337,0.00414652
0.223385,0.0040951
0.223438,0.00406508
0.223493,0.00404734
0.22355,0.00403641
0.223608,0.00402943
0.223666,0.00402484
0.223724,0.00402174
0.223782,0.00401963
0.22384,0.00401818
0.223899,0.00401719
0.223957,0.00401653
0.224015,0.00401609
0.224072,0.00401582
0.22413,0.00401567
0.224188,0.00401561
0.224245,0.00401561
0.224302,0.00401566
0.224359,0.00401574
0.224417,0.00401585
0.224473,0.00401597
0.22453,0.00401611
0.224587,0.00401625
0.224643,0.00401641
0.2247,0.00401657
0.224756,0.00401673
0.224812,0.0040169
0.224868,0.00401707
0.224924,0.00401725
0.22498,0.00401744
0.225035,0.00401747
0.225091,0.00401771
0.225146,0.00401789
0.225201,0.00401807
0.225256,0.00401824
0.225311,0.00401841
0.225366,0.00401858
0.225421,0.00401876
0.225476,0.00401893
0.22553,0.0040191
0.225568,0.00401824
0.225587,0.00401683
0.225596,0.00401551
0.225599,0.00401445
0.225599,0.00401366
0.225596,0.0040131
0.225592,0.0040127
0.225588,0.00401243
0.225583,0.00401224
0.225578,0.00401212
0.225573,0.00401203
0.225568,0.00401198
0.225563,0.00401194
0.225558,0.00401191
0.225553,0.0040119
0.225548,0.00401188
0.225542,0.00401184
0.225537,0.00401192
0.225532,0.0040119
0.225527,0.0040119
0.225522,0.0040119
0.225517,0.0040119
0.225511,0.0040119
0.225506,0.0040119
0.225501,0.0040119
0.225496,0.0040119
0.225491,0.00401189
0.225486,0.00401189
0.225481,0.00401189
0.225475,0.00401189
0.22547,0.00401188
0.225465,0.00401188
0.22546,0.00401188
0.225455,0.00401187
0.22545,0.00401186
0.225445,0.00401186
0.22544,0.00401185
0.225434,0.00401184
0.225429,0.00401183
0.225424,0.00401182
0.225419,0.00401181
0.225414,0.0040118
0.225409,0.00401179
0.225404,0.00401178
0.225399,0.00401177
0.225394,0.00401176
0.225389,0.00401174
0.225384,0.00401173
0.225379,0.00401171
0.225373,0.0040117
0.225368,0.00401169
0.225363,0.00401167
0.225358,0.00401165
0.225353,0.00401164
0.225348,0.00401162
0.225343,0.0040116
0.225338,0.00401159
0.225333,0.00401157
0.225328,0.00401155
0.225323,0.00401153
0.225318,0.00401151
0.225313,0.00401149
0.225308,0.00401147
0.225303,0.00401145
0.225298,0.00401143
0.225293,0.00401141
0.225288,0.00401139
0.225283,0.00401137
0.225278,0.00401135
0.225273,0.00401133
0.225268,0.0040113
0.225263,0.00401128
0.225258,0.00401126
0.225253,0.00401124
0.225248,0.00401122
0.225244,0.00401121
0.225239,0.00401148
0.225234,0.00401111
0.225229,0.0040111
0.225224,0.00401108
0.225219,0.00401106
0.225214,0.00401103
0.225209,0.00401101
0.225204,0.00401098
0.225199,0.00401096
0.225194,0.00401093
0.225189,0.0040109
0.225185,0.00401087
0.22518,0.00401085
0.225175,0.00401082
0.22517,0.0040108
0.225165,0.00401077
0.22516,0.00401074
0.225155,0.00401071
0.225151,0.00401068
0.225146,0.00401066
0.225141,0.00401063
0.225136,0.0040106
0.225131,0.00401057
0.225126,0.00401054
0.225122,0.0040105
0.225117,0.00401045
0.225112,0.00401051
0.225107,0.00401044
0.225102,0.00401041
0.225097,0.00401038
0.225093,0.00401034
0.225088,0.00401031
0.225083,0.00401028
0.225078,0.00401025
0.225074,0.00401022
0.225069,0.00401019
0.225064,0.00401016
0.225059,0.00401013
0.225054,0.0040101
0.22505,0.00401007
0.225045,0.00401004
0.22504,0.00401001
0.225036,0.00400998
0.225031,0.00400995
0.225026,0.00400992
0.225021,0.00400989
0.225017,0.00400985
0.225012,0.00400982
0.225007,0.00400979
0.225002,0.00400976
0.224998,0.00400973
0.224993,0.0040097
0.224988,0.00400966
0.224984,0.00400963
0.224979,0.0040096
0.224974,0.00400957
0.22497,0.00400954
0.224965,0.0040095
0.22496,0.00400947
0.224956,0.00400944
0.224951,0.00400941
0.224946,0.00400938
0.224942,0.00400934
0.224937,0.00400931
0.224933,0.00400928
0.224928,0.00400925
0.224923,0.00400921
0.224919,0.00400918
0.224914,0.00400915
0.224909,0.00400912
0.224905,0.00400908
0.2249,0.00400905
0.224896,0.00400902
0.224891,0.00400899
0.224887,0.00400895
0.224882,0.00400892
0.224877,0.00400889
0.224873,0.00400885
0.224868,0.00400882
0.224864,0.00400879
0.224859,0.00400876
0.224855,0.00400872
0.22485,0.00400869
0.224846,0.00400866
0.224841,0.00400864
0.224837,0.00400664
0.224832,0.00400853
0.224827,0.00400851
0.224823,0.00400848
0.224818,0.00400844
0.224814,0.00400841
0.224809,0.00400838
0.224805,0.00400835
0.2248,0.00400831
0.224796,0.00400828
0.224792,0.00400825
0.224787,0.00400821
0.224783,0.00400818
0.224778,0.00400814
0.224774,0.00400811
0.224769,0.00400808
0.224765,0.00400804
0.22476,0.00400801
0.224756,0.00400797
0.224751,0.00400794
0.224747,0.0040079
0.224743,0.00400787
0.224738,0.00400784
0.224734,0.0040078
0.224729,0.00400776
0.224725,0.00400771
0.224721,0.00400777
0.224716,0.00400769
0.224712,0.00400764
0.224707,0.00400761
0.224703,0.00400757
0.224699,0.00400754
0.224694,0.0040075
0.22469,0.00400747
0.224686,0.00400743
0.224681,0.0040074
0.224677,0.00400737
0.224673,0.00400733
0.224668,0.0040073
0.224664,0.00400726
0.22466,0.00400723
0.224655,0.00400719
0.224651,0.00400716
0.224647,0.00400713
0.224642,0.00400709
0.224638,0.00400706
0.224634,0.00400702
0.224629,0.00400699
0.224625,0.00400695
0.224621,0.00400692
0.224617,0.00400689
